hcp_id,region,product,month,channel,promo_contacts,sales_units
301,North,Oncology-A,7,Webinar,2,193.5
301,North,Oncology-A,8,Field,1,211.8
301,North,Oncology-A,9,Field,2,227.88
301,North,Oncology-A,10,Email,1,187.89
301,North,Oncology-A,11,Webinar,0,161.1
301,North,Oncology-A,12,Webinar,2,193.52
302,South,Oncology-B,1,Email,2,168.24
302,South,Oncology-B,2,Email,4,222.86
302,South,Oncology-B,3,Webinar,1,218.77
302,South,Oncology-B,4,Field,1,247.77
302,South,Oncology-B,5,Email,2,194.62
302,South,Oncology-B,6,Webinar,1,161.69
302,South,Oncology-B,7,Field,1,157.84
302,South,Oncology-B,8,Email,0,160.64
302,South,Oncology-B,9,Email,5,252.61
302,South,Oncology-B,10,Field,2,227.1
302,South,Oncology-B,11,Email,3,225.38
302,South,Oncology-B,12,Email,4,233.87
303,East,Immunology-A,1,Field,1,75.19
303,East,Immunology-A,2,Webinar,4,100.66
303,East,Immunology-A,3,Field,2,54.13
303,East,Immunology-A,4,Email,5,74.32
303,East,Immunology-A,5,Email,1,12.21
303,East,Immunology-A,6,Webinar,4,106.36
303,East,Immunology-A,7,Field,5,161.95
303,East,Immunology-A,8,Field,1,32.99
303,East,Immunology-A,9,Field,4,103.35
303,East,Immunology-A,10,Webinar,1,31.41
303,East,Immunology-A,11,Field,3,73.22
303,East,Immunology-A,12,Webinar,1,19.8
304,West,Diabetes-A,1,Email,1,168.53
304,West,Diabetes-A,2,Email,0,124.4
304,West,Diabetes-A,3,Webinar,4,166.53
304,West,Diabetes-A,4,Email,1,99.0
304,West,Diabetes-A,5,Field,2,150.78
304,West,Diabetes-A,6,Email,3,138.77
304,West,Diabetes-A,7,Field,3,163.12
304,West,Diabetes-A,8,Field,3,162.93
304,West,Diabetes-A,9,Field,3,165.34
304,West,Diabetes-A,10,Email,0,97.1
304,West,Diabetes-A,11,Webinar,0,119.93
304,West,Diabetes-A,12,Field,3,182.19
305,North,Oncology-A,1,Webinar,3,123.32
305,North,Oncology-A,2,Field,2,149.57
305,North,Oncology-A,3,Webinar,3,167.58
305,North,Oncology-A,4,Webinar,0,121.71
305,North,Oncology-A,5,Email,2,186.7
305,North,Oncology-A,6,Email,6,253.4
305,North,Oncology-A,7,Field,3,186.16
305,North,Oncology-A,8,Field,2,174.76
305,North,Oncology-A,9,Webinar,2,130.24
305,North,Oncology-A,10,Email,3,91.48
305,North,Oncology-A,11,Webinar,3,180.53
305,North,Oncology-A,12,Email,3,184.27
306,South,Oncology-B,1,Email,3,166.51
306,South,Oncology-B,2,Webinar,4,155.98
306,South,Oncology-B,3,Webinar,2,146.68
306,South,Oncology-B,4,Email,2,111.2
306,South,Oncology-B,5,Field,2,131.92
306,South,Oncology-B,6,Field,3,183.46
306,South,Oncology-B,7,Webinar,3,138.76
306,South,Oncology-B,8,Webinar,0,63.88
306,South,Oncology-B,9,Webinar,3,113.35
306,South,Oncology-B,10,Field,1,132.07
306,South,Oncology-B,11,Field,2,103.08
306,South,Oncology-B,12,Email,5,215.99
307,East,Immunology-A,1,Field,3,140.83
307,East,Immunology-A,2,Email,4,192.38
307,East,Immunology-A,3,Webinar,3,165.25
307,East,Immunology-A,4,Field,1,164.31
307,East,Immunology-A,5,Webinar,1,88.3
307,East,Immunology-A,6,Email,4,116.93
307,East,Immunology-A,7,Email,2,118.0
307,East,Immunology-A,8,Email,2,131.6
307,East,Immunology-A,9,Webinar,3,135.01
307,East,Immunology-A,10,Field,2,141.77
307,East,Immunology-A,11,Field,2,143.24
307,East,Immunology-A,12,Email,4,176.0
308,West,Diabetes-A,1,Webinar,2,153.98
308,West,Diabetes-A,2,Field,0,197.33
308,West,Diabetes-A,3,Email,3,145.02
308,West,Diabetes-A,4,Field,1,193.35
308,West,Diabetes-A,5,Field,3,241.79
308,West,Diabetes-A,6,Webinar,2,150.96
308,West,Diabetes-A,7,Field,2,133.18
308,West,Diabetes-A,8,Field,0,163.05
308,West,Diabetes-A,9,Field,3,223.09
308,West,Diabetes-A,10,Field,4,253.55
308,West,Diabetes-A,11,Webinar,2,207.96
308,West,Diabetes-A,12,Email,3,166.36
309,North,Oncology-A,1,Field,0,167.8
309,North,Oncology-A,2,Field,1,209.81
309,North,Oncology-A,3,Email,3,188.17
309,North,Oncology-A,4,Email,1,178.27
309,North,Oncology-A,5,Email,0,173.51
309,North,Oncology-A,6,Webinar,1,153.53
309,North,Oncology-A,7,Email,1,117.61
309,North,Oncology-A,8,Webinar,2,194.91
309,North,Oncology-A,9,Field,1,188.17
309,North,Oncology-A,10,Webinar,1,155.37
309,North,Oncology-A,11,Field,1,201.96
309,North,Oncology-A,12,Email,8,317.6
310,South,Oncology-B,1,Webinar,3,216.54
310,South,Oncology-B,2,Webinar,2,193.12
310,South,Oncology-B,3,Field,4,246.81
310,South,Oncology-B,4,Field,1,154.18
310,South,Oncology-B,5,Field,0,194.01
310,South,Oncology-B,6,Webinar,3,256.3
310,South,Oncology-B,7,Field,1,193.01
310,South,Oncology-B,8,Email,2,207.11
310,South,Oncology-B,9,Email,1,194.22
310,South,Oncology-B,10,Field,1,231.69
310,South,Oncology-B,11,Email,4,221.86
310,South,Oncology-B,12,Field,2,221.77
311,East,Immunology-A,1,Field,1,29.25
311,East,Immunology-A,2,Email,4,154.81
311,East,Immunology-A,3,Field,6,116.21
311,East,Immunology-A,4,Field,4,132.2
311,East,Immunology-A,5,Field,0,49.45
311,East,Immunology-A,6,Email,1,84.13
311,East,Immunology-A,7,Field,1,56.39
311,East,Immunology-A,8,Webinar,1,59.62
311,East,Immunology-A,9,Email,3,74.61
311,East,Immunology-A,10,Webinar,2,97.95
311,East,Immunology-A,11,Field,2,60.32
311,East,Immunology-A,12,Webinar,4,103.44
312,West,Diabetes-A,1,Email,1,260.7
312,West,Diabetes-A,2,Email,1,276.68
312,West,Diabetes-A,3,Webinar,2,207.14
312,West,Diabetes-A,4,Webinar,1,250.92
312,West,Diabetes-A,5,Webinar,0,268.8
312,West,Diabetes-A,6,Field,4,328.29
312,West,Diabetes-A,7,Field,2,262.35
312,West,Diabetes-A,8,Field,0,236.37
312,West,Diabetes-A,9,Webinar,5,323.4
312,West,Diabetes-A,10,Webinar,3,284.04
312,West,Diabetes-A,11,Webinar,2,249.85
312,West,Diabetes-A,12,Webinar,4,284.75
313,North,Oncology-A,1,Webinar,2,107.3
313,North,Oncology-A,2,Field,1,161.16
313,North,Oncology-A,3,Email,3,207.71
313,North,Oncology-A,4,Webinar,1,153.1
313,North,Oncology-A,5,Field,3,216.73
313,North,Oncology-A,6,Field,2,200.63
313,North,Oncology-A,7,Field,3,220.87
313,North,Oncology-A,8,Webinar,2,150.17
313,North,Oncology-A,9,Email,3,174.56
313,North,Oncology-A,10,Field,2,200.42
313,North,Oncology-A,11,Webinar,4,199.93
313,North,Oncology-A,12,Webinar,2,169.64
314,South,Oncology-B,1,Field,1,167.09
314,South,Oncology-B,2,Webinar,1,178.73
314,South,Oncology-B,3,Email,2,196.32
314,South,Oncology-B,4,Field,1,196.11
314,South,Oncology-B,5,Webinar,0,171.11
314,South,Oncology-B,6,Email,1,210.97
314,South,Oncology-B,7,Field,2,203.34
314,South,Oncology-B,8,Email,4,251.26
314,South,Oncology-B,9,Email,3,218.34
314,South,Oncology-B,10,Email,3,283.92
314,South,Oncology-B,11,Field,1,210.11
314,South,Oncology-B,12,Webinar,2,146.35
315,East,Immunology-A,1,Email,1,128.34
315,East,Immunology-A,2,Webinar,0,105.66
315,East,Immunology-A,3,Webinar,3,137.48
315,East,Immunology-A,4,Webinar,2,111.53
315,East,Immunology-A,5,Webinar,0,93.2
315,East,Immunology-A,6,Field,2,120.82
315,East,Immunology-A,7,Field,1,113.72
315,East,Immunology-A,8,Email,3,166.47
315,East,Immunology-A,9,Webinar,3,171.86
315,East,Immunology-A,10,Field,6,195.08
315,East,Immunology-A,11,Field,2,120.36
315,East,Immunology-A,12,Webinar,2,151.64
316,West,Diabetes-A,1,Email,3,258.16
316,West,Diabetes-A,2,Field,2,254.38
316,West,Diabetes-A,3,Field,2,269.63
316,West,Diabetes-A,4,Webinar,3,283.12
316,West,Diabetes-A,5,Email,1,184.28
316,West,Diabetes-A,6,Field,2,277.22
316,West,Diabetes-A,7,Email,3,260.13
316,West,Diabetes-A,8,Email,2,250.36
316,West,Diabetes-A,9,Webinar,5,283.69
316,West,Diabetes-A,10,Email,2,247.55
316,West,Diabetes-A,11,Email,0,230.06
316,West,Diabetes-A,12,Field,4,288.98
317,North,Oncology-A,1,Field,3,191.01
317,North,Oncology-A,2,Webinar,1,172.11
317,North,Oncology-A,3,Email,6,300.34
317,North,Oncology-A,4,Webinar,1,195.31
317,North,Oncology-A,5,Webinar,1,163.27
317,North,Oncology-A,6,Webinar,3,167.99
317,North,Oncology-A,7,Field,3,207.08
317,North,Oncology-A,8,Webinar,2,137.06
317,North,Oncology-A,9,Field,3,208.49
317,North,Oncology-A,10,Webinar,5,232.38
317,North,Oncology-A,11,Email,3,179.2
317,North,Oncology-A,12,Email,3,178.52
318,South,Oncology-B,1,Email,2,150.31
318,South,Oncology-B,2,Field,2,178.44
318,South,Oncology-B,3,Webinar,3,182.14
318,South,Oncology-B,4,Webinar,2,146.17
318,South,Oncology-B,5,Field,2,119.44
318,South,Oncology-B,6,Webinar,2,150.6
318,South,Oncology-B,7,Webinar,1,119.16
318,South,Oncology-B,8,Webinar,1,128.08
318,South,Oncology-B,9,Field,4,219.77
318,South,Oncology-B,10,Webinar,3,193.57
318,South,Oncology-B,11,Email,3,198.7
318,South,Oncology-B,12,Email,4,209.22
319,East,Immunology-A,1,Email,1,96.55
319,East,Immunology-A,2,Webinar,2,135.39
319,East,Immunology-A,3,Field,3,158.38
319,East,Immunology-A,4,Email,2,169.52
319,East,Immunology-A,5,Field,2,135.31
319,East,Immunology-A,6,Email,4,198.9
319,East,Immunology-A,7,Webinar,0,46.63
319,East,Immunology-A,8,Email,2,95.56
319,East,Immunology-A,9,Webinar,4,173.98
319,East,Immunology-A,10,Webinar,1,122.44
319,East,Immunology-A,11,Field,3,156.79
319,East,Immunology-A,12,Webinar,5,170.89
320,West,Diabetes-A,1,Email,1,68.5
320,West,Diabetes-A,2,Email,1,73.58
320,West,Diabetes-A,3,Webinar,5,139.09
320,West,Diabetes-A,4,Field,2,83.55
320,West,Diabetes-A,5,Field,2,132.23
320,West,Diabetes-A,6,Email,3,119.04
320,West,Diabetes-A,7,Field,0,71.22
320,West,Diabetes-A,8,Email,4,87.53
320,West,Diabetes-A,9,Field,3,66.25
320,West,Diabetes-A,10,Email,1,61.48
320,West,Diabetes-A,11,Email,4,129.77
320,West,Diabetes-A,12,Webinar,3,147.18
321,North,Oncology-A,1,Email,0,72.34
321,North,Oncology-A,2,Email,2,96.96
321,North,Oncology-A,3,Field,3,137.43
321,North,Oncology-A,4,Email,4,154.73
321,North,Oncology-A,5,Email,4,137.56
321,North,Oncology-A,6,Email,5,163.91
321,North,Oncology-A,7,Field,2,83.98
321,North,Oncology-A,8,Webinar,4,165.51
321,North,Oncology-A,9,Email,2,70.75
321,North,Oncology-A,10,Webinar,4,147.91
321,North,Oncology-A,11,Webinar,2,85.33
321,North,Oncology-A,12,Field,2,128.25
322,South,Oncology-B,1,Email,2,222.41
322,South,Oncology-B,2,Webinar,4,247.49
322,South,Oncology-B,3,Field,1,219.53
322,South,Oncology-B,4,Webinar,1,141.8
322,South,Oncology-B,5,Field,4,183.68
322,South,Oncology-B,6,Webinar,2,224.1
322,South,Oncology-B,7,Webinar,2,187.86
322,South,Oncology-B,8,Email,2,166.86
322,South,Oncology-B,9,Field,2,181.66
322,South,Oncology-B,10,Email,2,154.47
322,South,Oncology-B,11,Email,3,202.12
322,South,Oncology-B,12,Field,4,175.49
323,East,Immunology-A,1,Webinar,1,50.58
323,East,Immunology-A,2,Email,2,20.98
323,East,Immunology-A,3,Webinar,4,67.51
323,East,Immunology-A,4,Email,3,76.97
323,East,Immunology-A,5,Webinar,3,88.34
323,East,Immunology-A,6,Field,6,167.02
323,East,Immunology-A,7,Field,3,55.75
323,East,Immunology-A,8,Email,2,21.05
323,East,Immunology-A,9,Webinar,4,81.08
323,East,Immunology-A,10,Email,1,45.32
323,East,Immunology-A,11,Email,0,57.77
323,East,Immunology-A,12,Email,5,145.33
324,West,Diabetes-A,1,Webinar,1,28.7
324,West,Diabetes-A,2,Webinar,2,64.82
324,West,Diabetes-A,3,Webinar,3,93.73
324,West,Diabetes-A,4,Webinar,1,66.48
324,West,Diabetes-A,5,Email,2,84.68
324,West,Diabetes-A,6,Field,3,59.05
324,West,Diabetes-A,7,Email,1,58.81
324,West,Diabetes-A,8,Webinar,5,126.64
324,West,Diabetes-A,9,Field,3,131.15
324,West,Diabetes-A,10,Webinar,6,140.59
324,West,Diabetes-A,11,Email,8,189.53
324,West,Diabetes-A,12,Field,4,117.44
325,North,Oncology-A,1,Email,1,176.94
325,North,Oncology-A,2,Email,3,168.05
325,North,Oncology-A,3,Field,2,172.88
325,North,Oncology-A,4,Email,0,170.95
325,North,Oncology-A,5,Email,0,157.45
325,North,Oncology-A,6,Webinar,2,173.29
325,North,Oncology-A,7,Field,3,192.45
325,North,Oncology-A,8,Field,2,185.77
325,North,Oncology-A,9,Email,3,239.47
325,North,Oncology-A,10,Email,2,183.33
325,North,Oncology-A,11,Webinar,2,174.32
325,North,Oncology-A,12,Email,2,143.78
326,South,Oncology-B,1,Webinar,4,277.92
326,South,Oncology-B,2,Field,0,149.83
326,South,Oncology-B,3,Webinar,2,207.03
326,South,Oncology-B,4,Webinar,3,258.34
326,South,Oncology-B,5,Webinar,1,187.14
326,South,Oncology-B,6,Webinar,3,257.95
326,South,Oncology-B,7,Email,4,256.62
326,South,Oncology-B,8,Webinar,1,190.96
326,South,Oncology-B,9,Field,1,216.96
326,South,Oncology-B,10,Webinar,1,194.67
326,South,Oncology-B,11,Email,2,180.9
326,South,Oncology-B,12,Field,3,232.22
327,East,Immunology-A,1,Webinar,1,47.57
327,East,Immunology-A,2,Webinar,2,177.45
327,East,Immunology-A,3,Field,3,193.47
327,East,Immunology-A,4,Webinar,1,91.29
327,East,Immunology-A,5,Webinar,4,120.72
327,East,Immunology-A,6,Email,2,176.75
327,East,Immunology-A,7,Email,1,125.24
327,East,Immunology-A,8,Webinar,2,132.51
327,East,Immunology-A,9,Email,4,178.26
327,East,Immunology-A,10,Email,2,102.38
327,East,Immunology-A,11,Email,3,178.6
327,East,Immunology-A,12,Email,4,136.25
328,West,Diabetes-A,1,Field,2,118.4
328,West,Diabetes-A,2,Webinar,3,120.17
328,West,Diabetes-A,3,Webinar,1,26.29
328,West,Diabetes-A,4,Field,0,115.2
328,West,Diabetes-A,5,Email,1,76.56
328,West,Diabetes-A,6,Email,4,168.98
328,West,Diabetes-A,7,Webinar,3,107.63
328,West,Diabetes-A,8,Field,4,154.34
328,West,Diabetes-A,9,Email,3,99.18
328,West,Diabetes-A,10,Field,3,132.78
328,West,Diabetes-A,11,Webinar,3,114.65
328,West,Diabetes-A,12,Email,4,132.22
329,North,Oncology-A,1,Field,2,125.98
329,North,Oncology-A,2,Email,2,118.22
329,North,Oncology-A,3,Email,2,99.2
329,North,Oncology-A,4,Webinar,0,83.94
329,North,Oncology-A,5,Field,0,78.28
329,North,Oncology-A,6,Webinar,2,106.68
329,North,Oncology-A,7,Email,4,168.08
329,North,Oncology-A,8,Email,2,97.43
329,North,Oncology-A,9,Field,2,81.52
329,North,Oncology-A,10,Webinar,0,56.06
329,North,Oncology-A,11,Field,1,118.68
329,North,Oncology-A,12,Email,3,137.37
330,South,Oncology-B,1,Field,5,267.62
330,South,Oncology-B,2,Field,2,192.64
330,South,Oncology-B,3,Email,2,197.21
330,South,Oncology-B,4,Webinar,4,273.41
330,South,Oncology-B,5,Email,3,195.24
330,South,Oncology-B,6,Email,4,205.0
330,South,Oncology-B,7,Field,1,200.88
330,South,Oncology-B,8,Field,1,185.59
330,South,Oncology-B,9,Email,3,212.35
330,South,Oncology-B,10,Email,3,173.62
330,South,Oncology-B,11,Webinar,3,257.13
330,South,Oncology-B,12,Email,4,238.07
331,East,Immunology-A,1,Webinar,3,247.7
331,East,Immunology-A,2,Field,0,198.54
331,East,Immunology-A,3,Field,2,216.53
331,East,Immunology-A,4,Field,0,205.7
331,East,Immunology-A,5,Email,1,210.24
331,East,Immunology-A,6,Webinar,1,205.46
331,East,Immunology-A,7,Webinar,2,248.51
331,East,Immunology-A,8,Webinar,4,264.11
331,East,Immunology-A,9,Email,4,221.06
331,East,Immunology-A,10,Field,3,212.73
331,East,Immunology-A,11,Field,3,264.94
331,East,Immunology-A,12,Field,3,254.01
332,West,Diabetes-A,1,Email,3,189.72
332,West,Diabetes-A,2,Email,0,144.02
332,West,Diabetes-A,3,Email,2,140.0
332,West,Diabetes-A,4,Webinar,2,147.12
332,West,Diabetes-A,5,Email,0,131.77
332,West,Diabetes-A,6,Field,2,165.6
332,West,Diabetes-A,7,Field,1,163.87
332,West,Diabetes-A,8,Field,1,133.22
332,West,Diabetes-A,9,Webinar,3,248.17
332,West,Diabetes-A,10,Email,0,135.84
332,West,Diabetes-A,11,Webinar,5,242.95
332,West,Diabetes-A,12,Webinar,2,128.33
333,North,Oncology-A,1,Webinar,2,172.6
333,North,Oncology-A,2,Email,2,161.76
333,North,Oncology-A,3,Field,3,211.56
333,North,Oncology-A,4,Webinar,6,238.12
333,North,Oncology-A,5,Email,2,135.14
333,North,Oncology-A,6,Email,2,169.95
333,North,Oncology-A,7,Webinar,3,158.16
333,North,Oncology-A,8,Webinar,1,123.09
333,North,Oncology-A,9,Field,3,191.76
333,North,Oncology-A,10,Email,2,156.61
333,North,Oncology-A,11,Webinar,4,251.19
333,North,Oncology-A,12,Email,1,160.97
334,South,Oncology-B,1,Field,3,140.42
334,South,Oncology-B,2,Email,1,54.32
334,South,Oncology-B,3,Webinar,2,76.61
334,South,Oncology-B,4,Field,3,135.22
334,South,Oncology-B,5,Email,2,112.65
334,South,Oncology-B,6,Email,3,110.26
334,South,Oncology-B,7,Email,1,82.29
334,South,Oncology-B,8,Webinar,2,89.32
334,South,Oncology-B,9,Field,4,163.21
334,South,Oncology-B,10,Field,4,118.62
334,South,Oncology-B,11,Field,2,111.01
334,South,Oncology-B,12,Email,1,91.86
335,East,Immunology-A,1,Email,0,206.88
335,East,Immunology-A,2,Field,1,266.62
335,East,Immunology-A,3,Webinar,1,237.83
335,East,Immunology-A,4,Email,3,251.16
335,East,Immunology-A,5,Field,1,249.32
335,East,Immunology-A,6,Webinar,1,217.32
335,East,Immunology-A,7,Email,2,236.56
335,East,Immunology-A,8,Field,1,239.89
335,East,Immunology-A,9,Field,2,300.83
335,East,Immunology-A,10,Email,4,344.31
335,East,Immunology-A,11,Webinar,3,288.73
335,East,Immunology-A,12,Field,4,332.5
336,West,Diabetes-A,1,Field,1,95.77
336,West,Diabetes-A,2,Webinar,4,77.21
336,West,Diabetes-A,3,Field,2,48.7
336,West,Diabetes-A,4,Webinar,1,75.23
336,West,Diabetes-A,5,Webinar,2,88.35
336,West,Diabetes-A,6,Webinar,6,165.49
336,West,Diabetes-A,7,Field,2,73.64
336,West,Diabetes-A,8,Email,3,150.63
336,West,Diabetes-A,9,Field,3,98.67
336,West,Diabetes-A,10,Webinar,4,82.56
336,West,Diabetes-A,11,Field,0,31.12
336,West,Diabetes-A,12,Email,4,88.3
337,North,Oncology-A,1,Field,3,169.25
337,North,Oncology-A,2,Field,4,119.55
337,North,Oncology-A,3,Field,4,187.2
337,North,Oncology-A,4,Webinar,1,82.94
337,North,Oncology-A,5,Email,1,99.77
337,North,Oncology-A,6,Field,1,56.26
337,North,Oncology-A,7,Field,1,114.98
337,North,Oncology-A,8,Email,0,55.89
337,North,Oncology-A,9,Field,3,101.58
337,North,Oncology-A,10,Email,3,102.17
337,North,Oncology-A,11,Email,1,93.67
337,North,Oncology-A,12,Email,1,98.63
338,South,Oncology-B,1,Webinar,4,219.6
338,South,Oncology-B,2,Field,2,181.28
338,South,Oncology-B,3,Field,2,134.28
338,South,Oncology-B,4,Field,3,136.14
338,South,Oncology-B,5,Webinar,1,142.64
338,South,Oncology-B,6,Email,1,139.73
338,South,Oncology-B,7,Email,1,144.98
338,South,Oncology-B,8,Field,4,169.39
338,South,Oncology-B,9,Email,4,187.11
338,South,Oncology-B,10,Webinar,2,181.06
338,South,Oncology-B,11,Email,3,175.01
338,South,Oncology-B,12,Field,5,216.83
339,East,Immunology-A,1,Email,0,156.29
339,East,Immunology-A,2,Webinar,1,159.62
339,East,Immunology-A,3,Field,2,178.01
339,East,Immunology-A,4,Webinar,2,147.74
339,East,Immunology-A,5,Field,1,149.97
339,East,Immunology-A,6,Field,2,168.41
339,East,Immunology-A,7,Field,0,149.66
339,East,Immunology-A,8,Webinar,1,154.27
339,East,Immunology-A,9,Webinar,3,187.93
339,East,Immunology-A,10,Email,1,166.03
339,East,Immunology-A,11,Webinar,4,215.09
339,East,Immunology-A,12,Email,2,131.92
340,West,Diabetes-A,1,Webinar,4,222.69
340,West,Diabetes-A,2,Webinar,3,151.17
340,West,Diabetes-A,3,Webinar,3,221.82
340,West,Diabetes-A,4,Field,3,192.5
340,West,Diabetes-A,5,Webinar,0,141.24
340,West,Diabetes-A,6,Field,8,313.06
340,West,Diabetes-A,7,Email,3,198.85
340,West,Diabetes-A,8,Webinar,3,160.34
340,West,Diabetes-A,9,Webinar,3,178.93
340,West,Diabetes-A,10,Email,0,137.82
340,West,Diabetes-A,11,Webinar,2,145.24
340,West,Diabetes-A,12,Field,5,249.55
341,North,Oncology-A,1,Field,5,316.45
341,North,Oncology-A,2,Field,1,260.86
341,North,Oncology-A,3,Field,2,277.95
341,North,Oncology-A,4,Webinar,3,268.29
341,North,Oncology-A,5,Email,3,267.75
341,North,Oncology-A,6,Webinar,3,268.57
341,North,Oncology-A,7,Field,1,173.86
341,North,Oncology-A,8,Email,1,246.19
341,North,Oncology-A,9,Email,4,324.78
341,North,Oncology-A,10,Field,2,221.51
341,North,Oncology-A,11,Webinar,2,207.43
341,North,Oncology-A,12,Field,3,260.96
342,South,Oncology-B,1,Email,1,124.92
342,South,Oncology-B,2,Webinar,3,163.71
342,South,Oncology-B,3,Webinar,3,135.66
342,South,Oncology-B,4,Webinar,3,154.17
342,South,Oncology-B,5,Webinar,3,177.63
342,South,Oncology-B,6,Email,1,113.06
342,South,Oncology-B,7,Field,4,188.35
342,South,Oncology-B,8,Email,2,106.37
342,South,Oncology-B,9,Field,5,208.01
342,South,Oncology-B,10,Webinar,1,112.75
342,South,Oncology-B,11,Webinar,2,99.37
342,South,Oncology-B,12,Webinar,3,96.33
343,East,Immunology-A,1,Field,6,326.32
343,East,Immunology-A,2,Webinar,1,246.49
343,East,Immunology-A,3,Email,4,262.16
343,East,Immunology-A,4,Field,2,248.01
343,East,Immunology-A,5,Field,3,221.59
343,East,Immunology-A,6,Webinar,6,314.66
343,East,Immunology-A,7,Email,2,210.64
343,East,Immunology-A,8,Email,2,265.65
343,East,Immunology-A,9,Email,5,260.3
343,East,Immunology-A,10,Webinar,4,276.0
343,East,Immunology-A,11,Email,1,196.93
343,East,Immunology-A,12,Field,2,219.92
344,West,Diabetes-A,1,Webinar,1,73.39
344,West,Diabetes-A,2,Field,2,112.32
344,West,Diabetes-A,3,Field,3,117.05
344,West,Diabetes-A,4,Field,3,165.37
344,West,Diabetes-A,5,Field,0,64.7
344,West,Diabetes-A,6,Webinar,2,115.8
344,West,Diabetes-A,7,Email,2,154.35
344,West,Diabetes-A,8,Email,2,155.66
344,West,Diabetes-A,9,Field,3,138.26
344,West,Diabetes-A,10,Field,2,109.39
344,West,Diabetes-A,11,Field,1,102.72
344,West,Diabetes-A,12,Email,8,237.81
345,North,Oncology-A,1,Email,0,132.43
345,North,Oncology-A,2,Webinar,2,180.75
345,North,Oncology-A,3,Email,2,159.16
345,North,Oncology-A,4,Field,2,221.71
345,North,Oncology-A,5,Field,0,153.43
345,North,Oncology-A,6,Webinar,4,197.29
345,North,Oncology-A,7,Email,2,174.16
345,North,Oncology-A,8,Webinar,4,179.64
345,North,Oncology-A,9,Email,4,243.4
345,North,Oncology-A,10,Webinar,1,192.17
345,North,Oncology-A,11,Email,2,188.48
345,North,Oncology-A,12,Field,6,231.72
346,South,Oncology-B,1,Webinar,7,238.88
346,South,Oncology-B,2,Email,3,204.35
346,South,Oncology-B,3,Webinar,3,167.72
346,South,Oncology-B,4,Webinar,2,163.65
346,South,Oncology-B,5,Email,0,138.62
346,South,Oncology-B,6,Email,3,189.37
346,South,Oncology-B,7,Field,5,243.93
346,South,Oncology-B,8,Email,2,179.31
346,South,Oncology-B,9,Field,2,164.42
346,South,Oncology-B,10,Email,2,171.08
346,South,Oncology-B,11,Email,6,242.41
346,South,Oncology-B,12,Field,4,187.39
347,East,Immunology-A,1,Email,4,129.76
347,East,Immunology-A,2,Field,1,94.81
347,East,Immunology-A,3,Email,1,85.53
347,East,Immunology-A,4,Email,4,119.81
347,East,Immunology-A,5,Email,1,79.37
347,East,Immunology-A,6,Webinar,4,88.04
347,East,Immunology-A,7,Email,1,28.57
347,East,Immunology-A,8,Field,3,120.35
347,East,Immunology-A,9,Email,3,160.92
347,East,Immunology-A,10,Field,2,140.57
347,East,Immunology-A,11,Email,1,45.67
347,East,Immunology-A,12,Webinar,4,132.4
348,West,Diabetes-A,1,Webinar,2,233.35
348,West,Diabetes-A,2,Webinar,0,132.83
348,West,Diabetes-A,3,Email,4,283.96
348,West,Diabetes-A,4,Email,4,236.7
348,West,Diabetes-A,5,Webinar,1,141.58
348,West,Diabetes-A,6,Email,2,196.98
348,West,Diabetes-A,7,Webinar,2,209.31
348,West,Diabetes-A,8,Field,0,179.66
348,West,Diabetes-A,9,Email,3,161.17
348,West,Diabetes-A,10,Webinar,3,249.73
348,West,Diabetes-A,11,Email,4,221.19
348,West,Diabetes-A,12,Email,4,229.49
349,North,Oncology-A,1,Webinar,1,128.9
349,North,Oncology-A,2,Webinar,1,169.57
349,North,Oncology-A,3,Webinar,2,137.9
349,North,Oncology-A,4,Webinar,0,103.67
349,North,Oncology-A,5,Field,1,94.75
349,North,Oncology-A,6,Email,3,156.66
349,North,Oncology-A,7,Field,6,236.95
349,North,Oncology-A,8,Webinar,0,115.45
349,North,Oncology-A,9,Webinar,2,148.31
349,North,Oncology-A,10,Field,2,136.37
349,North,Oncology-A,11,Email,2,149.5
349,North,Oncology-A,12,Webinar,4,218.01
350,South,Oncology-B,1,Webinar,4,222.28
350,South,Oncology-B,2,Email,2,161.59
350,South,Oncology-B,3,Email,4,183.75
350,South,Oncology-B,4,Field,1,163.34
350,South,Oncology-B,5,Email,3,164.03
350,South,Oncology-B,6,Field,5,268.81
350,South,Oncology-B,7,Email,1,142.94
350,South,Oncology-B,8,Webinar,4,159.54
350,South,Oncology-B,9,Email,2,130.78
350,South,Oncology-B,10,Field,2,156.96
350,South,Oncology-B,11,Webinar,1,132.36
350,South,Oncology-B,12,Email,3,194.76
351,East,Immunology-A,1,Email,3,117.44
351,East,Immunology-A,2,Field,2,88.78
351,East,Immunology-A,3,Webinar,3,89.39
351,East,Immunology-A,4,Webinar,3,113.08
351,East,Immunology-A,5,Webinar,2,115.22
351,East,Immunology-A,6,Email,3,88.12
351,East,Immunology-A,7,Email,5,136.9
351,East,Immunology-A,8,Webinar,0,81.01
351,East,Immunology-A,9,Email,2,107.92
351,East,Immunology-A,10,Email,4,101.89
351,East,Immunology-A,11,Field,1,102.51
351,East,Immunology-A,12,Email,1,65.7
352,West,Diabetes-A,1,Webinar,2,232.24
352,West,Diabetes-A,2,Webinar,1,292.62
352,West,Diabetes-A,3,Field,3,314.67
